IP Address,HTTP Method,URL,Status Code,Anomaly
14.140.163.52,GET,/presentations/logstash-puppetconf-2012/css/print.css,200,0
14.140.163.52,GET,/presentations/logstash-puppetconf-2012/images/apache-negative-duration.png,200,0
14.140.163.52,GET,/presentations/logstash-puppetconf-2012/images/sysadvent.png,200,0
14.140.163.52,GET,/presentations/logstash-puppetconf-2012/images/logs.jpg,200,0
66.249.73.135,GET,/blog/tags/python?page=3,200,0
14.140.163.52,GET,/presentations/logstash-puppetconf-2012/images/nagios-sms2.png,200,0
208.91.156.11,GET,/files/logstash/logstash-1.3.2-monolithic.jar,404,0
98.193.68.66,GET,/blog/geekery/CEE-logging-for-profit.html,200,0
98.193.68.66,GET,/reset.css,200,0
98.193.68.66,GET,/images/jordan-80.png,200,0
98.193.68.66,GET,/style2.css,200,0
98.193.68.66,GET,/images/web/2009/banner.png,200,0
98.193.68.66,GET,/favicon.ico,200,0
14.140.163.52,GET,/favicon.ico,200,0
66.249.81.91,GET,/,200,0
46.105.14.53,GET,/blog/tags/puppet?flav=rss20,200,0
66.249.73.135,GET,/misc/ldap.conf,304,0
66.249.73.135,GET,/?flav=rss20,200,0
50.16.19.13,GET,/blog/tags/puppet?flav=rss20,200,0
66.249.73.135,GET,/blog/geekery/jquery-formfill-v1.html,200,0
37.187.101.122,GET,/blog/tags/web,200,0
37.187.101.122,GET,/files/blogposts/20090105/pre-overflow.html,200,0
185.4.253.67,GET,/blog/site/site-design-2009.html,200,0
185.4.253.67,GET,/blog/geekery/comment-spam-got-through.html,200,0
185.4.253.67,GET,/about/,200,0
185.4.253.67,GET,/blog/tags/web?page=2,200,0
185.4.253.67,GET,/,200,0
185.4.253.67,GET,/resume.xml,200,0
185.4.253.67,GET,/articles,301,0
185.4.253.67,GET,/articles/,200,0
185.4.253.67,GET,/articles/arp-security/,200,0
185.4.253.67,GET,/articles/dynamic-dns-with-dhcp/,200,0
185.4.253.67,GET,/articles/openldap-with-saslauthd/,200,0
185.4.253.67,GET,/articles/ppp-over-ssh/,200,0
106.51.250.126,GET,/projects/xdotool/,200,0
185.4.253.67,GET,/articles/ssh-security/,200,0
185.4.253.67,GET,/articles/week-of-unix-tools/,200,0
185.4.253.67,GET,/blog/geekery/headless-wrapper-for-ephemeral-xservers.html,200,0
185.4.253.67,GET,/blog/geekery/xvfb-firefox.html,200,0
106.51.250.126,GET,/style2.css,200,0
106.51.250.126,GET,/reset.css,200,0
106.51.250.126,GET,/images/jordan-80.png,200,0
106.51.250.126,GET,/favicon.ico,200,0
185.4.253.67,GET,/blog/tags/boredom-induced-research,200,0
185.4.253.67,GET,/blog/tags/firefox,200,0
185.4.253.67,GET,/blog/tags/X11,200,0
185.4.253.67,GET,/blog/tags/ideas,200,0
106.51.250.126,GET,/images/web/2009/banner.png,200,0
66.249.73.135,GET,/blog/geekery/77.html,200,0
77.1.77.21,GET,/blog/geekery/ssl-latency.html,200,0
77.1.77.21,GET,/reset.css,200,0
77.1.77.21,GET,/style2.css,200,0
77.1.77.21,GET,/images/jordan-80.png,200,0
77.1.77.21,GET,/images/web/2009/banner.png,200,0
77.1.77.21,GET,/favicon.ico,200,0
194.249.247.164,GET,/articles/dynamic-dns-with-dhcp/,200,0
194.249.247.164,GET,/reset.css,200,0
194.249.247.164,GET,/images/jordan-80.png,200,0
194.249.247.164,GET,/style2.css,200,0
194.249.247.164,GET,/images/web/2009/banner.png,200,0
194.249.247.164,GET,/favicon.ico,200,0
90.175.31.133,GET,/projects/xdotool/xdotool,404,1
90.175.31.133,GET,/favicon.ico,200,0
46.105.14.53,GET,/blog/tags/puppet?flav=rss20,200,0
107.170.40.205,GET,/?flav=atom,200,0
180.76.6.230,GET,/robots.txt,200,0
66.249.73.135,GET,/misc/rcfiles/vim/vim/doc/NERD_commenter.txt,304,0
68.180.224.225,GET,/blog/geekery/keynav-20080522.html,200,0
66.249.73.135,GET,/blog/2004/May/03,200,0
100.2.4.116,GET,/presentations/logstash-metrics-sf-2012.10/,200,0
100.2.4.116,GET,/presentations/logstash-metrics-sf-2012.10/,200,0
69.165.204.172,GET,/presentations/logstash-scale11x/images/ahhh___rage_face_by_samusmmx-d5g5zap.png,200,0
54.219.40.115,GET,/?flav=rss20,200,0
203.173.200.21,GET,/presentations/logstash-scale11x/images/ahhh___rage_face_by_samusmmx-d5g5zap.png,304,0
74.125.176.144,GET,/?flav=rss20,200,0
46.105.14.53,GET,/blog/tags/puppet?flav=rss20,200,0
203.99.206.243,GET,/favicon.ico,200,0
24.237.38.218,GET,/projects/xdotool/,200,0
24.237.38.218,GET,/reset.css,200,0
24.237.38.218,GET,/style2.css,200,0
24.237.38.218,GET,/images/jordan-80.png,200,0
24.237.38.218,GET,/images/web/2009/banner.png,200,0
24.237.38.218,GET,/favicon.ico,200,0
196.14.132.154,GET,/blog/geekery/ssl-latency.html,200,0
196.14.132.154,GET,/reset.css,200,0
196.14.132.154,GET,/images/jordan-80.png,200,0
196.14.132.154,GET,/style2.css,200,0
196.14.132.154,GET,/images/web/2009/banner.png,200,0
196.14.132.154,GET,/favicon.ico,200,0
14.141.91.20,GET,/favicon.ico,304,0
122.58.125.143,GET,/presentations/logstash-scale11x/images/ahhh___rage_face_by_samusmmx-d5g5zap.png,200,0
12.43.40.25,GET,/blog/geekery/ssl-latency.html,200,0
12.43.40.25,GET,/style2.css,200,0
12.43.40.25,GET,/images/jordan-80.png,200,0
66.249.73.135,GET,/misc/solarized.vim.html,304,0
152.118.148.226,GET,/images/googledotcom.png,200,0
122.60.77.197,GET,/presentations/logstash-scale11x/images/ahhh___rage_face_by_samusmmx-d5g5zap.png,200,0
14.203.126.78,GET,/favicon.ico,200,0
60.234.195.253,GET,/presentations/logstash-scale11x/images/ahhh___rage_face_by_samusmmx-d5g5zap.png,200,0
46.105.14.53,GET,/blog/tags/puppet?flav=rss20,200,0
98.64.39.111,GET,/presentations/logstash-scale11x/images/ahhh___rage_face_by_samusmmx-d5g5zap.png,200,0
209.85.238.199,GET,/blog/tags/firefox?flav=rss20,200,0
50.16.19.13,GET,/blog/tags/puppet?flav=rss20,200,0
195.250.51.10,GET,/blog/geekery/ssl-latency.html,200,0
195.250.51.10,GET,/style2.css,200,0
195.250.51.10,GET,/images/jordan-80.png,200,0
195.250.51.10,GET,/reset.css,200,0
195.250.51.10,GET,/favicon.ico,200,0
195.250.51.10,GET,/images/web/2009/banner.png,200,0
190.82.255.69,GET,/projects/xdotool/xdotool.xhtml,200,0
190.82.255.69,GET,/favicon.ico,200,0
77.185.166.237,GET,/favicon.ico,200,0
190.82.255.69,GET,/projects/xdotool/,200,0
190.82.255.69,GET,/reset.css,200,0
190.82.255.69,GET,/style2.css,200,0
190.82.255.69,GET,/images/jordan-80.png,200,0
46.105.14.53,GET,/blog/tags/puppet?flav=rss20,200,0
66.249.73.135,GET,/misc/system.mk,200,0
24.237.38.218,GET,/projects/xdotool/xdotool.xhtml,200,0
121.99.121.185,GET,/presentations/logstash-scale11x/images/ahhh___rage_face_by_samusmmx-d5g5zap.png,200,0
24.237.38.218,GET,/projects/xdotool/,200,0
184.154.15.210,GET,/,200,0
198.46.149.143,GET,/blog/geekery/disabling-battery-in-ubuntu-vms.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+semicomplete%2Fmain+%28semicomplete.com+-+Jordan+Sissel%29,200,0
198.46.149.143,GET,/blog/geekery/solving-good-or-bad-problems.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+semicomplete%2Fmain+%28semicomplete.com+-+Jordan+Sissel%29,200,0
184.154.15.210,GET,/blog/geekery/installing-windows-8-consumer-preview.html,200,0
178.255.215.71,GET,/projects,301,0
178.255.215.71,GET,/projects/,200,0
178.255.215.71,GET,/projects,301,0
178.255.215.71,GET,/projects/,200,0
157.55.32.142,GET,/robots.txt,200,0
94.153.8.37,GET,/presentations/security/,200,0
157.55.32.142,GET,/blog/site/svn-repo-online.html,200,0
121.99.148.41,GET,/presentations/logstash-scale11x/images/ahhh___rage_face_by_samusmmx-d5g5zap.png,200,0
46.105.14.53,GET,/blog/tags/puppet?flav=rss20,200,0
180.76.6.63,GET,/blog/geekery/apache-log-patterns.html?commentlimit=0,200,0
178.19.99.105,GET,/presentations/logstash-puppetconf-2012/,200,0
178.19.99.105,GET,/presentations/puppet-at-loggly/puppet-at-loggly.pdf.html,200,0
74.125.176.150,GET,/?flav=rss20,200,0
66.249.73.135,GET,/misc/worst-it-job-posting-ever.pdf,304,0
183.179.22.186,GET,/projects/xdotool/,200,0
183.179.22.186,GET,/reset.css,200,0
183.179.22.186,GET,/style2.css,200,0
183.179.22.186,GET,/favicon.ico,200,0
208.91.156.11,GET,/files/logstash/logstash-1.3.2-monolithic.jar,404,0
183.179.22.186,GET,/images/jordan-80.png,200,0
183.179.22.186,GET,/images/web/2009/banner.png,200,0
157.55.32.106,GET,/blog/geekery/python-method-call-wrapper.html,200,0
66.249.73.135,GET,/blog/tags/firefox?flav=rss20,200,0
155.69.2.12,GET,/projects/xdotool/,200,0
46.105.14.53,GET,/blog/tags/puppet?flav=rss20,200,0
180.76.5.64,GET,/robots.txt,200,0
66.249.73.135,GET,/blog/geekery/show-headers-in-get-request.html,200,0
65.55.215.37,GET,/robots.txt,200,0
65.55.215.37,GET,/images/googledotcom.png,200,0
63.141.248.27,GET,/blog/geekery/comcast-dns-hijack-breaks-things.html,200,0
50.16.19.13,GET,/blog/tags/puppet?flav=rss20,200,0
130.117.119.80,GET,/blog/geekery/disabling-battery-in-ubuntu-vms.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+semicomplete%2Fmain+%28semicomplete.com+-+Jordan+Sissel%29,200,0
183.179.22.186,GET,/projects/xdotool/xdotool.xhtml,200,0
209.17.114.78,GET,/presentations/logstash-1/file/logstash-roadmap/elasticsearch-logstash-piesnacking.png,200,0
66.249.73.185,GET,/files/rubygems615/java-ssl-debug-last-request.txt,304,0
98.210.187.48,GET,/blog/geekery/logstash-ready-for-use.html,200,0
98.210.187.48,GET,/reset.css,200,0
98.210.187.48,GET,/style2.css,200,0
98.210.187.48,GET,/images/jordan-80.png,200,0
98.210.187.48,GET,/images/web/2009/banner.png,200,0
98.210.187.48,GET,/favicon.ico,200,0
203.173.241.145,GET,/presentations/logstash-scale11x/images/ahhh___rage_face_by_samusmmx-d5g5zap.png,200,0
213.95.18.125,GET,/presentations/puppet-at-loggly/puppet-at-loggly.pdf.html,200,0
213.95.18.125,GET,/favicon.ico,200,0
66.249.73.185,GET,/files/xdotool/docs/latex/structcharcodemap.tex,200,0
46.105.14.53,GET,/blog/tags/puppet?flav=rss20,200,0
209.85.238.199,GET,/?flav=rss20,200,0
76.176.53.173,GET,/projects/xdotool/,200,0
76.176.53.173,GET,/reset.css,200,0
76.176.53.173,GET,/style2.css,200,0
76.176.53.173,GET,/images/jordan-80.png,200,0
76.176.53.173,GET,/favicon.ico,200,0
76.176.53.173,GET,/images/web/2009/banner.png,200,0
98.234.37.228,GET,/images/vim/vim-zenburn.png,200,0
118.126.5.149,GET,/,200,0
41.189.161.63,GET,/images/googledotcom.png,200,0
91.144.171.126,GET,/favicon.ico,200,0
118.126.5.149,GET,/articles/ssh-security/,200,0
107.170.40.197,GET,/?flav=atom,200,0
209.85.238.199,GET,/?flav=atom,200,0
106.187.34.32,GET,/projects/xdotool/xdotool.xhtml,200,0
106.187.34.32,GET,/favicon.ico,200,0
46.105.14.53,GET,/blog/tags/puppet?flav=rss20,200,0
178.255.215.83,GET,/scripts/python/wrap/python-method-wrapper/wrap.py,304,0
8.8.178.123,GET,/files/fastest_sites/,200,0
74.125.176.146,GET,/?flav=rss20,200,0
66.249.73.135,GET,/?flav=atom,200,0
208.115.111.72,GET,/blog/tags/freebsd?page=3,200,0
208.115.111.72,GET,/blog/tags/travel?page=2,200,0
46.105.14.53,GET,/blog/tags/puppet?flav=rss20,200,0
208.115.111.72,GET,/files/blogposts/20070826/?C=N;O=D,200,0
208.115.111.72,GET,/files/logstash/?C=N;O=A,200,0
208.115.111.72,GET,/files/xdotool/docs,301,0
193.65.112.2,GET,/presentations/logstash-scale11x/images/ahhh___rage_face_by_samusmmx-d5g5zap.png,200,0
208.115.111.72,GET,/scripts/python/wrap.backup/main.py,200,0
208.115.111.72,GET,/scripts/xclipsync,200,0
182.72.242.3,GET,/favicon.ico,200,0
195.122.146.186,HEAD,/projects/keynav/,200,0
66.249.73.135,GET,/misc/json.txt,304,0
50.16.19.13,GET,/blog/tags/puppet?flav=rss20,200,0
120.43.27.41,GET,/projects/xdotool/,200,0
46.105.14.53,GET,/blog/tags/puppet?flav=rss20,200,0
130.185.72.6,GET,/wordpress/wp-admin/,404,1
66.249.73.135,GET,/,200,0
131.114.11.55,GET,/favicon.ico,200,0
66.249.73.135,GET,/scripts/mkgemrpms.sh,304,0
180.76.5.81,GET,/robots.txt,200,0
95.172.74.38,GET,/blog/tags/deb,200,0
95.172.74.38,GET,/reset.css,200,0
95.172.74.38,GET,/style2.css,200,0
95.172.74.38,GET,/images/jordan-80.png,200,0
95.172.74.38,GET,/images/web/2009/banner.png,200,0
95.172.74.38,GET,/favicon.ico,200,0
199.30.20.8,GET,/robots.txt,200,0
199.30.20.8,GET,/blog/geekery/101.html?commentlimit=0,200,0
46.105.14.53,GET,/blog/tags/puppet?flav=rss20,200,0
204.15.164.228,GET,/files/fastest_sites/fastest_sites-20110317.py,200,0
80.89.192.53,GET,/projects/xdotool/,200,0
80.89.192.53,GET,/style2.css,200,0
80.89.192.53,GET,/reset.css,200,0
62.245.157.217,HEAD,/projects/keynav/,200,0
76.176.53.173,GET,/projects/xdotool/xdotool.xhtml,200,0
108.174.55.234,GET,/?flav=rss20,200,0
87.175.104.247,GET,/favicon.ico,200,0
209.17.114.78,GET,/presentations/logstash-blah/images/kibana-chef-agent.png,200,0
208.91.156.11,GET,/files/logstash/logstash-1.3.2-monolithic.jar,404,0
203.144.5.101,GET,/presentations/logstash-scale11x/images/ahhh___rage_face_by_samusmmx-d5g5zap.png,200,0
208.115.113.88,GET,/robots.txt,200,0
208.115.113.88,GET,/robots.txt,200,0
67.171.28.123,GET,/files/blogposts/20091227/pretty-xterm.png,200,0
75.97.9.59,GET,/presentations/,200,0
75.97.9.59,GET,/icons/blank.gif,200,0
75.97.9.59,GET,/icons/back.gif,200,0
75.97.9.59,GET,/icons/folder.gif,200,0
75.97.9.59,GET,/icons/layout.gif,200,0
75.97.9.59,GET,/presentations/?C=M;O=A,200,0
75.97.9.59,GET,/presentations/?C=M;O=D,200,0
75.97.9.59,GET,/presentations/logstash-puppetconf-2013/,200,0
75.97.9.59,GET,/presentations/logstash-puppetconf-2013/lib/js/head.min.js,200,0
75.97.9.59,GET,/presentations/logstash-puppetconf-2013/css/reveal.min.css,200,0
75.97.9.59,GET,/presentations/logstash-puppetconf-2013/js/config.js,200,0
75.97.9.59,GET,/presentations/logstash-puppetconf-2013/css/theme/jls.css,200,0
75.97.9.59,GET,/presentations/logstash-puppetconf-2013/images/logstash.png,200,0
75.97.9.59,GET,/presentations/logstash-puppetconf-2013/js/reveal.js,200,0
75.97.9.59,GET,/presentations/logstash-puppetconf-2013/images/hugops.svg,200,0
75.97.9.59,GET,/presentations/logstash-puppetconf-2013/images/bonsai1.png,200,0
75.97.9.59,GET,/presentations/logstash-puppetconf-2013/images/puppet.svg,200,0
75.97.9.59,GET,/presentations/logstash-puppetconf-2013/images/grokdebug-discover.jpg,200,0
75.97.9.59,GET,/presentations/logstash-puppetconf-2013/images/grokdebug2.jpg,200,0
75.97.9.59,GET,/presentations/logstash-puppetconf-2013/images/grokdebug.png,200,0
75.97.9.59,GET,/presentations/logstash-puppetconf-2013/images/kibana3-many-visuals.png,200,0
75.97.9.59,GET,/presentations/logstash-puppetconf-2013/images/logstash-eyeless.svg,200,0
75.97.9.59,GET,/presentations/logstash-puppetconf-2013/images/grokdebug-discover2.jpg,200,0
75.97.9.59,GET,/presentations/logstash-puppetconf-2013/images/kibana3-2.png,200,0
75.97.9.59,GET,/presentations/logstash-puppetconf-2013/images/pyroland-rainbow.jpg,200,0
75.97.9.59,GET,/presentations/logstash-puppetconf-2013/images/logstash-web.png,200,0
75.97.9.59,GET,/presentations/logstash-puppetconf-2013/images/kibana3-3.png,200,0
75.97.9.59,GET,/presentations/logstash-puppetconf-2013/images/kibana3-1.png,200,0
75.97.9.59,GET,/presentations/logstash-puppetconf-2013/images/TF2-Pyro-Burn-Everything.jpg,200,0
75.97.9.59,GET,/presentations/logstash-puppetconf-2013/images/kibana.png,200,0
75.97.9.59,GET,/presentations/logstash-puppetconf-2013/images/frontend-metrics.jpg,200,0
75.97.9.59,GET,/presentations/logstash-puppetconf-2013/css/print/paper.css,200,0
75.97.9.59,GET,/presentations/logstash-puppetconf-2013/images/kibana3-4map.png,200,0
75.97.9.59,GET,/presentations/logstash-puppetconf-2013/images/wall-of-text.png,200,0
81.61.214.106,GET,/articles/dynamic-dns-with-dhcp/,200,0
81.61.214.106,GET,/reset.css,200,0
81.61.214.106,GET,/style2.css,200,0
81.61.214.106,GET,/favicon.ico,200,0
81.61.214.106,GET,/images/jordan-80.png,200,0
81.61.214.106,GET,/images/web/2009/banner.png,200,0
125.239.92.211,GET,/presentations/logstash-scale11x/images/ahhh___rage_face_by_samusmmx-d5g5zap.png,200,0
75.97.9.59,GET,/presentations/logstash-puppetconf-2013/css/font/fontawesome-webfont.woff?v=3.2.1,404,0
46.105.14.53,GET,/blog/tags/puppet?flav=rss20,200,0
75.97.9.59,GET,/presentations/logstash-puppetconf-2013/css/font/fontawesome-webfont.ttf?v=3.2.1,404,0
75.97.9.59,GET,/presentations/logstash-puppetconf-2013/css/font/fontawesome-webfont.svg,404,0
74.125.176.150,GET,/?flav=rss20,200,0
66.249.73.135,GET,/,200,0
216.150.76.218,GET,/blog/wp-admin/,404,0
217.69.133.237,GET,/robots.txt,200,0
217.69.133.234,GET,/articles/ppp-over-ssh/,200,0
182.253.73.51,GET,/presentations/logstash-puppetconf-2012/,200,0
182.253.73.51,GET,/presentations/puppet-at-loggly/puppet-at-loggly.pdf.html,200,0
195.14.72.29,GET,/projects/xdotool/,200,0
195.14.72.29,GET,/reset.css,200,0
195.14.72.29,GET,/style2.css,200,0
195.14.72.29,GET,/images/jordan-80.png,200,0
195.14.72.29,GET,/images/web/2009/banner.png,200,0
75.97.9.59,GET,/presentations/logstash-puppetconf-2013/,304,0
75.97.9.59,GET,/presentations/logstash-puppetconf-2013/css/reveal.min.css,304,0
75.97.9.59,GET,/presentations/logstash-puppetconf-2013/css/theme/jls.css,304,0
75.97.9.59,GET,/presentations/logstash-puppetconf-2013/images/logstash.png,304,0
75.97.9.59,GET,/presentations/logstash-puppetconf-2013/lib/js/head.min.js,304,0
75.97.9.59,GET,/presentations/logstash-puppetconf-2013/js/reveal.js,304,0
75.97.9.59,GET,/presentations/logstash-puppetconf-2013/js/config.js,304,0
75.97.9.59,GET,/presentations/logstash-puppetconf-2013/images/hugops.svg,304,0
75.97.9.59,GET,/presentations/logstash-puppetconf-2013/images/wall-of-text.png,304,0
75.97.9.59,GET,/presentations/logstash-puppetconf-2013/images/frontend-metrics.jpg,304,0
75.97.9.59,GET,/presentations/logstash-puppetconf-2013/images/kibana.png,304,0
75.97.9.59,GET,/presentations/logstash-puppetconf-2013/images/bonsai1.png,304,0
75.97.9.59,GET,/presentations/logstash-puppetconf-2013/images/kibana3-many-visuals.png,304,0
75.97.9.59,GET,/presentations/logstash-puppetconf-2013/images/puppet.svg,304,0
75.97.9.59,GET,/presentations/logstash-puppetconf-2013/images/logstash-eyeless.svg,304,0
75.97.9.59,GET,/presentations/logstash-puppetconf-2013/images/kibana3-4map.png,304,0
75.97.9.59,GET,/presentations/logstash-puppetconf-2013/images/kibana3-3.png,304,0
75.97.9.59,GET,/presentations/logstash-puppetconf-2013/images/kibana3-1.png,304,0
75.97.9.59,GET,/presentations/logstash-puppetconf-2013/images/kibana3-2.png,304,0
75.97.9.59,GET,/presentations/logstash-puppetconf-2013/images/logstash-web.png,304,0
75.97.9.59,GET,/presentations/logstash-puppetconf-2013/images/pyroland-rainbow.jpg,304,0
75.97.9.59,GET,/presentations/logstash-puppetconf-2013/images/TF2-Pyro-Burn-Everything.jpg,304,0
75.97.9.59,GET,/presentations/logstash-puppetconf-2013/images/grokdebug.png,304,0
75.97.9.59,GET,/presentations/logstash-puppetconf-2013/images/grokdebug2.jpg,304,0
75.97.9.59,GET,/presentations/logstash-puppetconf-2013/images/grokdebug-discover.jpg,304,0
195.14.72.29,GET,/favicon.ico,200,0
75.97.9.59,GET,/presentations/logstash-puppetconf-2013/images/grokdebug-discover2.jpg,304,0
75.97.9.59,GET,/presentations/logstash-puppetconf-2013/css/print/paper.css,304,0
75.97.9.59,GET,/presentations/logstash-puppetconf-2013/css/font/fontawesome-webfont.woff?v=3.2.1,404,0
75.97.9.59,GET,/presentations/logstash-puppetconf-2013/css/font/fontawesome-webfont.ttf?v=3.2.1,404,0
75.97.9.59,GET,/presentations/logstash-puppetconf-2013/css/font/fontawesome-webfont.svg,404,0
112.216.234.90,GET,/presentations/logstash-scale11x/images/kibana-dashboard3.png,200,0
112.216.234.90,GET,/presentations/logstash-scale11x/images/kibana-dashboard.png,200,0
50.16.19.13,GET,/blog/tags/puppet?flav=rss20,200,0
46.105.14.53,GET,/blog/tags/puppet?flav=rss20,200,0
217.69.133.70,GET,/robots.txt,200,0
217.69.133.239,GET,/blog/geekery/devopsdays-2010.html,200,0
89.238.251.138,GET,/blog/geekery/debugging-java-performance.html,200,0
89.238.251.138,GET,/reset.css,200,0
89.238.251.138,GET,/style2.css,200,0
89.238.251.138,GET,/images/jordan-80.png,200,0
89.238.251.138,GET,/images/web/2009/banner.png,200,0
89.238.251.138,GET,/favicon.ico,200,0
195.14.72.29,GET,/projects/xdotool/xdotool.xhtml,200,0
66.249.73.135,GET,/files/xdotool/docs/html/,304,0
59.90.241.113,GET,/projects/xdotool/xdotool.xhtml,200,0
59.90.241.113,GET,/favicon.ico,200,0
59.90.241.113,GET,/favicon.ico,200,0
66.249.73.135,GET,/?flav=rss20,200,0
198.46.149.143,GET,/blog/geekery/disabling-battery-in-ubuntu-vms.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+semicomplete%2Fmain+%28semicomplete.com+-+Jordan+Sissel%29,200,0
198.46.149.143,GET,/blog/geekery/solving-good-or-bad-problems.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+semicomplete%2Fmain+%28semicomplete.com+-+Jordan+Sissel%29,200,0
110.184.146.254,GET,/blog/tags/jquery%20mobile,200,0
110.184.146.254,GET,/reset.css,200,0
110.184.146.254,GET,/style2.css,200,0
110.184.146.254,GET,/images/jordan-80.png,200,0
115.112.233.75,GET,/blog/geekery/grok-pattern-autodiscovery.html,200,0
110.184.146.254,GET,/images/web/2009/banner.png,200,0
115.112.233.75,GET,/style2.css,200,0
115.112.233.75,GET,/reset.css,200,0
115.112.233.75,GET,/images/jordan-80.png,200,0
115.112.233.75,GET,/images/web/2009/banner.png,200,0
115.112.233.75,GET,/favicon.ico,200,0
110.184.146.254,GET,/favicon.ico,200,0
74.80.168.244,GET,/presentations/logstash-scale11x/,200,0
107.170.40.204,GET,/?flav=atom,200,0
74.80.168.244,GET,/kibana/,200,0
209.85.238.199,GET,/blog/tags/firefox?flav=rss20,200,0
110.184.146.254,GET,/files/blogposts/20101209/fullheight.html,200,0
66.249.74.55,GET,/blog/geekery/125.html,200,0
5.102.48.12,GET,/favicon.ico,200,0
110.184.146.254,GET,/files/blogposts/20101209/fullheight.html,304,0
110.184.146.254,GET,/favicon.ico,200,0
46.105.14.53,GET,/blog/tags/puppet?flav=rss20,200,0
68.180.224.235,GET,/robots.txt,200,0
68.180.224.235,GET,/files/xdotool/docs/html/structxdo.html,200,0
24.8.92.137,GET,/?flav=rss20,200,0
193.252.118.167,GET,/robots.txt,200,0
192.185.83.181,GET,/wp-admin/,404,1
46.165.197.141,GET,/robots.txt,200,0
46.165.197.141,GET,/,200,0
193.252.118.167,GET,/blog/geekery/xdotool-1.20100302.html,200,0
62.112.244.2,GET,/presentations/logstash-scale11x/images/logstash.png,200,0
94.194.53.206,GET,/favicon.ico,200,0
68.180.224.225,GET,/files/bingerpc.py,200,0
66.249.73.135,GET,/blog/tags/freebsd?page=2,200,0
204.93.54.176,GET,/,200,0
204.93.54.176,GET,/blog/geekery/installing-windows-8-consumer-preview.html,200,0
66.249.73.135,GET,/blog/tags/xapply,200,0
100.43.83.137,GET,/blog/geekery/xvfb-firefox.html,200,0
66.249.80.128,GET,/articles/arp-security/,200,0
72.223.76.198,GET,/projects/xdotool/,200,0
72.223.76.198,GET,/reset.css,200,0
72.223.76.198,GET,/style2.css,200,0
72.223.76.198,GET,/images/jordan-80.png,200,0
72.223.76.198,GET,/images/web/2009/banner.png,200,0
72.223.76.198,GET,/favicon.ico,200,0
68.180.224.225,GET,/blog/tags/firewall%20bypass,200,0
120.202.255.147,GET,/files/logstash/logstash-1.1.0-monolithic.jar,304,0
82.225.159.87,GET,/favicon.ico,200,0
110.184.146.254,GET,/blog/tags/jquery%20mobile,200,0
46.105.14.53,GET,/blog/tags/puppet?flav=rss20,200,0
176.92.75.62,GET,/blog/geekery/xdotool-2.20100818.html,200,0
176.92.75.62,GET,/blog/geekery/ssh-key-invalid-hack.html,200,0
176.92.75.62,GET,/?page=5,200,0
176.92.75.62,GET,/blog/geekery/devopsdays-2010.html,200,0
176.92.75.62,GET,/blog/tags/devopsdays,200,0
176.92.75.62,GET,/blog/geekery/apache-httpd-cache-for-maven.html,200,0
176.92.75.62,GET,/blog/geekery/xdotool-2.20100623.html,200,0
180.76.5.62,GET,/robots.txt,200,0
74.125.19.83,GET,/?flav=rss20,200,0
72.223.76.198,GET,/files/xdotool/docs/html/,200,0
72.223.76.198,GET,/files/xdotool/docs/html/tabs.css,200,0
72.223.76.198,GET,/files/xdotool/docs/html/doxygen.css,200,0
72.223.76.198,GET,/files/xdotool/docs/html/search/search.js,200,0
72.223.76.198,GET,/files/xdotool/docs/html/search/search.png,200,0
72.223.76.198,GET,/files/xdotool/docs/html/search/search.css,200,0
72.223.76.198,GET,/files/xdotool/docs/html/tab_b.gif,200,0
72.223.76.198,GET,/files/xdotool/docs/html/tab_r.gif,200,0
72.223.76.198,GET,/files/xdotool/docs/html/tab_l.gif,200,0
72.223.76.198,GET,/files/xdotool/docs/html/search/close.png,200,0
72.223.76.198,GET,/files/xdotool/docs/html/doxygen.png,200,0
213.180.27.58,GET,/files/dynamic-dns-with-dhcp/dhcpd.conf,200,0
72.223.76.198,GET,/files/xdotool/docs/html/xdo_8h.html,200,0
68.180.224.225,GET,/files/logstash/logstash-1.1.0beta6-monolithic.jar,200,0
188.35.22.24,GET,/blog/tags/rants,200,0
23.24.200.86,GET,/favicon.ico,200,0
66.249.73.185,GET,/presentations/logstash-puppetconf-2012/images/,200,0
188.35.22.24,GET,/blog/tags/rants,200,0
46.105.14.53,GET,/blog/tags/puppet?flav=rss20,200,0
66.249.73.135,GET,/reset.css,200,0
50.16.19.13,GET,/blog/tags/puppet?flav=rss20,200,0
192.118.118.1,GET,/files/logstash/,200,0
192.118.118.1,GET,/icons/blank.gif,200,0
192.118.118.1,GET,/icons/unknown.gif,200,0
192.118.118.1,GET,/icons/back.gif,200,0
192.118.118.1,GET,/icons/text.gif,200,0
192.118.118.1,GET,/favicon.ico,200,0
50.87.144.128,GET,/wp/wp-admin/,404,0
106.36.113.138,GET,/presentations/logstash-scale11x/images/kibana-dashboard.png,200,0
66.249.73.135,GET,/blog/tags/firefox?flav=rss20,200,0
68.4.202.231,GET,/favicon.ico,200,0
